Product_ID,Country,Category,Item_Name,Price_Local,Currency,Technical_Specs,Internal_Notes
CD-I-5858,Côte d'Ivoire,Solar & Power,Solar Inverter TS-9000-X,685450.02,XOF,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Bulk discount applies 15% | Pacific Imports Inc | Stock in WH3 Berlin
NE-J-5859,Netherlands,Computing,Webcam HD Pro,55.29,EUR,"1080p 60fps, built-in mic, auto-focus",Bulk discount applies 15% | Acme Electronics Ltd | Low stock alert
CA-K-5860,Canada,Lighting,LED Desk Lamp,41.92,CAD,"Dimmable, USB port, 5 brightness levels",Margin 22% | Nordic Wholesale | Low stock alert
FR-L-5861,France,Computing,"Tablet 10""",210.04,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Margin 22% | Fulfilled from NL depot | Pacific Imports Inc
CD-M-5862,Côte d'Ivoire,Solar & Power,Solar Inverter TS-9000-X,792401.33,XOF,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Fulfilled from NL depot | Target margin 18% | Acme Electronics Ltd
SA-N-5863,South Africa,Wearables,Smart Watch Sport,1606.28,ZAR,"GPS, heart rate, 5ATM, 7-day battery",Africa Direct Trading | Promo margin 12% | Warehouse A-12
NE-O-5864,Netherlands,Audio,Bluetooth Speaker,45.93,EUR,"20W, waterproof IPX7, 15h playback",Low stock alert | Nordic Wholesale | Margin 22%
SA-P-5865,South Africa,Computing,Mechanical Keyboard,1463.82,ZAR,"Cherry MX, RGB, wired, UK layout",Fulfilled from NL depot | Global Sourcing Co | VIP margin 25%
CD-Q-5866,Côte d'Ivoire,Home Appliances,Air Purifier Compact,65254.31,XOF,"HEPA H13, 3 speeds, 25m² coverage",Target margin 18% | Stock in WH3 Berlin | Nordic Wholesale
NI-R-5867,Nigeria,Kitchen Appliances,Coffee Maker Drip,65837.78,NGN,"12-cup, programmable, thermal carafe",Promo margin 12% | Warehouse A-12 | Pacific Imports Inc
CD-S-5868,Côte d'Ivoire,Audio,Bluetooth Speaker,29292.65,XOF,"20W, waterproof IPX7, 15h playback",EuroTech Suppliers | Stock in WH3 Berlin | Margin 22%
UK-T-5869,United Kingdom,Audio,Bluetooth Speaker,36.65,GBP,"20W, waterproof IPX7, 15h playback",Bulk discount applies 15% | Fulfilled from NL depot | Pacific Imports Inc
SA-U-5870,South Africa,Computing,Webcam HD Pro,982.34,ZAR,"1080p 60fps, built-in mic, auto-focus",Low stock alert | Acme Electronics Ltd | Margin 22%
CA-V-5871,Canada,Computing,Mechanical Keyboard,98.9,CAD,"Cherry MX, RGB, wired, UK layout",VIP margin 25% | Africa Direct Trading | Fulfilled from NL depot
NE-W-5872,Netherlands,Personal Care,Electric Toothbrush,42.32,EUR,"Sonic, 3 modes, 2-week battery",Margin 22% | Fulfilled from NL depot | Global Sourcing Co
UK-X-5873,United Kingdom,Audio,Bluetooth Speaker,36.31,GBP,"20W, waterproof IPX7, 15h playback",Acme Electronics Ltd | Bulk discount applies 15% | Low stock alert
NE-Y-5874,Netherlands,Home Appliances,Air Purifier Compact,96.7,EUR,"HEPA H13, 3 speeds, 25m² coverage",Target margin 18% | Pacific Imports Inc | Warehouse A-12
FR-Z-5875,France,Kitchen Appliances,Coffee Maker Drip,35.03,EUR,"12-cup, programmable, thermal carafe",Low stock alert | Pacific Imports Inc | Margin 22%
UK-A-5876,United Kingdom,Audio,Bluetooth Speaker,40.99,GBP,"20W, waterproof IPX7, 15h playback",Acme Electronics Ltd | Backorder until 02/15 | Promo margin 12%
GH-B-5877,Ghana,Wearables,Fitness Tracker Band,366.97,GHS,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Fulfilled from NL depot | Bulk discount applies 15%
CA-C-5878,Canada,TV & Display,LED TV 55 inch,685.97,CAD,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Backorder until 02/15 | EuroTech Suppliers | Margin 22%
UK-D-5879,United Kingdom,Computing,Webcam HD Pro,43.84,GBP,"1080p 60fps, built-in mic, auto-focus",Africa Direct Trading | VIP margin 25% | Warehouse A-12
NE-E-5880,Netherlands,Computing,"Tablet 10""",207.85,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Bulk discount applies 15% | Nordic Wholesale | Fulfilled from NL depot
FR-F-5881,France,Audio,Wireless Bluetooth Earbuds,33.72,EUR,"ANC, 24h battery, IPX5, USB-C",VIP margin 25% | Acme Electronics Ltd | Fulfilled from NL depot
NE-G-5882,Netherlands,Kitchen Appliances,Smart Kettle Pro,44.87,EUR,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Target margin 18% | Backorder until 02/15
CD-H-5883,Côte d'Ivoire,Wearables,Fitness Tracker Band,17814.08,XOF,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Backorder until 02/15 | Promo margin 12%
FR-I-5884,France,Computing,"Tablet 10""",199.64,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | Nordic Wholesale | Target margin 18%
NE-J-5885,Netherlands,Audio,Wireless Bluetooth Earbuds,36.07,EUR,"ANC, 24h battery, IPX5, USB-C",Global Sourcing Co | Warehouse A-12 | Promo margin 12%
GE-K-5886,Germany,Solar & Power,Solar Inverter TS-9000-X,1139.17,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",VIP margin 25% | Africa Direct Trading | Stock in WH3 Berlin
FR-L-5887,France,Computing,"Tablet 10""",180.09,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",VIP margin 25% | Stock in WH3 Berlin | EuroTech Suppliers
FR-M-5888,France,Audio,Bluetooth Speaker,45.2,EUR,"20W, waterproof IPX7, 15h playback",Nordic Wholesale | Low stock alert | VIP margin 25%
CA-N-5889,Canada,Home Appliances,Air Purifier Compact,135.65,CAD,"HEPA H13, 3 speeds, 25m² coverage",Pacific Imports Inc | Target margin 18% | Stock in WH3 Berlin
UK-O-5890,United Kingdom,Personal Care,Electric Toothbrush,34.9,GBP,"Sonic, 3 modes, 2-week battery",EuroTech Suppliers | Promo margin 12% | Fulfilled from NL depot
NI-P-5891,Nigeria,TV & Display,LED TV 55 inch,684858.61,NGN,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Pacific Imports Inc | Bulk discount applies 15% | Low stock alert
NI-Q-5892,Nigeria,Home Appliances,Electric Fan Tower,88053.37,NGN,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Africa Direct Trading | Margin 22%
GE-R-5893,Germany,Audio,Wireless Bluetooth Earbuds,33.71,EUR,"ANC, 24h battery, IPX5, USB-C",Acme Electronics Ltd | Promo margin 12% | Fulfilled from NL depot
CA-S-5894,Canada,Computing,Webcam HD Pro,80.0,CAD,"1080p 60fps, built-in mic, auto-focus",Nordic Wholesale | Low stock alert | Bulk discount applies 15%
CD-T-5895,Côte d'Ivoire,TV & Display,LED TV 55 inch,282510.68,XOF,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Backorder until 02/15 | Global Sourcing Co | Bulk discount applies 15%
NE-U-5896,Netherlands,Audio,Bluetooth Speaker,45.22,EUR,"20W, waterproof IPX7, 15h playback",Nordic Wholesale | Promo margin 12% | Backorder until 02/15
GE-V-5897,Germany,Solar & Power,Solar Inverter TS-9000-X,1193.11,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Margin 22% | EuroTech Suppliers | Fulfilled from NL depot
UK-W-5898,United Kingdom,Computing,Mechanical Keyboard,60.94,GBP,"Cherry MX, RGB, wired, UK layout",Global Sourcing Co | VIP margin 25% | Low stock alert
US-X-5899,United States,Solar & Power,Solar Inverter TS-9000-X,1140.6,USD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Low stock alert | Margin 22% | Pacific Imports Inc
GH-Y-5900,Ghana,Kitchen Appliances,Smart Kettle Pro,604.67,GHS,"1.7L, 3000W, boil-dry protection, LED display",Promo margin 12% | Nordic Wholesale | Fulfilled from NL depot
US-Z-5901,United States,Wearables,Fitness Tracker Band,27.67,USD,"Steps, sleep, HR, 14-day battery",Global Sourcing Co | Target margin 18% | Stock in WH3 Berlin
GH-A-5902,Ghana,Audio,Wireless Bluetooth Earbuds,449.03,GHS,"ANC, 24h battery, IPX5, USB-C",Promo margin 12% | Backorder until 02/15 | EuroTech Suppliers
US-B-5903,United States,Personal Care,Electric Toothbrush,47.96,USD,"Sonic, 3 modes, 2-week battery",Bulk discount applies 15% | EuroTech Suppliers | Stock in WH3 Berlin
NI-C-5904,Nigeria,Personal Care,Electric Toothbrush,72813.21,NGN,"Sonic, 3 modes, 2-week battery",Target margin 18% | Africa Direct Trading | Stock in WH3 Berlin
NE-D-5905,Netherlands,Kitchen Appliances,Coffee Maker Drip,39.27,EUR,"12-cup, programmable, thermal carafe",VIP margin 25% | Pacific Imports Inc | Low stock alert
FR-E-5906,France,Wearables,Smart Watch Sport,93.62,EUR,"GPS, heart rate, 5ATM, 7-day battery",Promo margin 12% | Low stock alert | Global Sourcing Co
US-F-5907,United States,Kitchen Appliances,Coffee Maker Drip,40.18,USD,"12-cup, programmable, thermal carafe",Global Sourcing Co | Backorder until 02/15 | Promo margin 12%
FR-G-5908,France,Kitchen Appliances,Coffee Maker Drip,40.08,EUR,"12-cup, programmable, thermal carafe",Pacific Imports Inc | Fulfilled from NL depot | Promo margin 12%
CD-H-5909,Côte d'Ivoire,Computing,"Tablet 10""",132336.51,XOF,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Warehouse A-12 | Africa Direct Trading | Target margin 18%
UK-I-5910,United Kingdom,Computing,"Tablet 10""",161.23,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Africa Direct Trading | Bulk discount applies 15% | Warehouse A-12
NI-J-5911,Nigeria,Wearables,Fitness Tracker Band,48435.85,NGN,"Steps, sleep, HR, 14-day battery",Pacific Imports Inc | Stock in WH3 Berlin | Margin 22%
CA-K-5912,Canada,Power & Batteries,Portable Power Bank 20K,36.78,CAD,"20000mAh, dual USB, 18W PD",Stock in WH3 Berlin | Pacific Imports Inc | Margin 22%
FR-L-5913,France,Computing,Webcam HD Pro,50.09,EUR,"1080p 60fps, built-in mic, auto-focus",VIP margin 25% | Global Sourcing Co | Fulfilled from NL depot
FR-M-5914,France,Lighting,LED Desk Lamp,26.65,EUR,"Dimmable, USB port, 5 brightness levels",Warehouse A-12 | Bulk discount applies 15% | Pacific Imports Inc
FR-N-5915,France,Lighting,LED Desk Lamp,28.34,EUR,"Dimmable, USB port, 5 brightness levels",Fulfilled from NL depot | Promo margin 12% | Global Sourcing Co
SA-O-5916,South Africa,Audio,Wireless Bluetooth Earbuds,602.03,ZAR,"ANC, 24h battery, IPX5, USB-C",EuroTech Suppliers | Low stock alert | VIP margin 25%
FR-P-5917,France,Home Appliances,Electric Fan Tower,49.41,EUR,"Oscillating, 3 speeds, remote, timer",Warehouse A-12 | Margin 22% | Africa Direct Trading
CA-Q-5918,Canada,Computing,Webcam HD Pro,74.08,CAD,"1080p 60fps, built-in mic, auto-focus",Backorder until 02/15 | Margin 22% | Global Sourcing Co
GH-R-5919,Ghana,Computing,"Tablet 10""",2715.39,GHS,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Stock in WH3 Berlin | Pacific Imports Inc | VIP margin 25%
US-S-5920,United States,Audio,Wireless Bluetooth Earbuds,38.37,USD,"ANC, 24h battery, IPX5, USB-C",Nordic Wholesale | Fulfilled from NL depot | Promo margin 12%
SA-T-5921,South Africa,Kitchen Appliances,Coffee Maker Drip,695.95,ZAR,"12-cup, programmable, thermal carafe",Nordic Wholesale | Fulfilled from NL depot | Bulk discount applies 15%
FR-U-5922,France,Computing,Webcam HD Pro,52.84,EUR,"1080p 60fps, built-in mic, auto-focus",Nordic Wholesale | Margin 22% | Backorder until 02/15
NI-V-5923,Nigeria,Home Appliances,Electric Fan Tower,84699.72,NGN,"Oscillating, 3 speeds, remote, timer",Bulk discount applies 15% | Low stock alert | Global Sourcing Co
UK-W-5924,United Kingdom,Computing,"Tablet 10""",163.02,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Pacific Imports Inc | Stock in WH3 Berlin | Bulk discount applies 15%
NE-X-5925,Netherlands,Wearables,Fitness Tracker Band,29.57,EUR,"Steps, sleep, HR, 14-day battery",Warehouse A-12 | Global Sourcing Co | Bulk discount applies 15%
FR-Y-5926,France,Wearables,Smart Watch Sport,78.72,EUR,"GPS, heart rate, 5ATM, 7-day battery",Nordic Wholesale | Backorder until 02/15 | Promo margin 12%
US-Z-5927,United States,Kitchen Appliances,Smart Kettle Pro,44.68,USD,"1.7L, 3000W, boil-dry protection, LED display",Stock in WH3 Berlin | Target margin 18% | Pacific Imports Inc
UK-A-5928,United Kingdom,Wearables,Fitness Tracker Band,23.35,GBP,"Steps, sleep, HR, 14-day battery",Stock in WH3 Berlin | Acme Electronics Ltd | VIP margin 25%
GE-B-5929,Germany,Kitchen Appliances,Coffee Maker Drip,37.7,EUR,"12-cup, programmable, thermal carafe",Promo margin 12% | EuroTech Suppliers | Low stock alert
CA-C-5930,Canada,Computing,"Tablet 10""",272.48,CAD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Warehouse A-12 | Target margin 18% | Africa Direct Trading
CD-D-5931,Côte d'Ivoire,Kitchen Appliances,Coffee Maker Drip,25553.25,XOF,"12-cup, programmable, thermal carafe",Global Sourcing Co | Fulfilled from NL depot | Target margin 18%
SA-E-5932,South Africa,TV & Display,LED TV 55 inch,7812.71,ZAR,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Warehouse A-12 | Africa Direct Trading | Margin 22%
FR-F-5933,France,Kitchen Appliances,Smart Kettle Pro,43.98,EUR,"1.7L, 3000W, boil-dry protection, LED display",Africa Direct Trading | Bulk discount applies 15% | Fulfilled from NL depot
UK-G-5934,United Kingdom,Computing,"Tablet 10""",159.3,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Pacific Imports Inc | Promo margin 12% | Backorder until 02/15
US-H-5935,United States,Wearables,Fitness Tracker Band,28.78,USD,"Steps, sleep, HR, 14-day battery",VIP margin 25% | Fulfilled from NL depot | Africa Direct Trading
NE-I-5936,Netherlands,Power & Batteries,Portable Power Bank 20K,22.6,EUR,"20000mAh, dual USB, 18W PD",VIP margin 25% | Africa Direct Trading | Fulfilled from NL depot
KE-J-5937,Kenya,Home Appliances,Electric Fan Tower,6452.32,KES,"Oscillating, 3 speeds, remote, timer",Pacific Imports Inc | Fulfilled from NL depot | Margin 22%
CA-K-5938,Canada,Audio,Bluetooth Speaker,69.96,CAD,"20W, waterproof IPX7, 15h playback",Stock in WH3 Berlin | Margin 22% | Acme Electronics Ltd
GH-L-5939,Ghana,Wearables,Fitness Tracker Band,361.52,GHS,"Steps, sleep, HR, 14-day battery",VIP margin 25% | Nordic Wholesale | Low stock alert
FR-M-5940,France,Wearables,Smart Watch Sport,92.48,EUR,"GPS, heart rate, 5ATM, 7-day battery",VIP margin 25% | Warehouse A-12 | Pacific Imports Inc
NI-N-5941,Nigeria,Computing,"Tablet 10""",304659.12,NGN,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Low stock alert | VIP margin 25% | Africa Direct Trading
SA-O-5942,South Africa,Wearables,Fitness Tracker Band,512.62,ZAR,"Steps, sleep, HR, 14-day battery",Margin 22% | Low stock alert | EuroTech Suppliers
SA-P-5943,South Africa,Kitchen Appliances,Smart Kettle Pro,849.36,ZAR,"1.7L, 3000W, boil-dry protection, LED display",Pacific Imports Inc | Target margin 18% | Warehouse A-12
UK-Q-5944,United Kingdom,Computing,Mechanical Keyboard,66.4,GBP,"Cherry MX, RGB, wired, UK layout",Acme Electronics Ltd | Margin 22% | Backorder until 02/15
SA-R-5945,South Africa,Personal Care,Electric Toothbrush,833.57,ZAR,"Sonic, 3 modes, 2-week battery",Global Sourcing Co | Promo margin 12% | Fulfilled from NL depot
FR-S-5946,France,Computing,"Tablet 10""",199.29,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Global Sourcing Co | Warehouse A-12 | Target margin 18%
GH-T-5947,Ghana,Solar & Power,Solar Inverter TS-9000-X,16464.51,GHS,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Nordic Wholesale | Low stock alert | Promo margin 12%
CD-U-5948,Côte d'Ivoire,Audio,Bluetooth Speaker,30820.29,XOF,"20W, waterproof IPX7, 15h playback",Margin 22% | Warehouse A-12 | Africa Direct Trading
CA-V-5949,Canada,Solar & Power,Solar Inverter TS-9000-X,1638.1,CAD,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Target margin 18% | Acme Electronics Ltd | Backorder until 02/15
US-W-5950,United States,Computing,"Tablet 10""",210.43,USD,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Promo margin 12% | EuroTech Suppliers | Backorder until 02/15
GE-X-5951,Germany,Wearables,Fitness Tracker Band,25.4,EUR,"Steps, sleep, HR, 14-day battery",Nordic Wholesale | Warehouse A-12 | Margin 22%
SA-Y-5952,South Africa,Home Appliances,Electric Fan Tower,996.9,ZAR,"Oscillating, 3 speeds, remote, timer",Bulk discount applies 15% | Low stock alert | Global Sourcing Co
NI-Z-5953,Nigeria,Personal Care,Electric Toothbrush,68776.97,NGN,"Sonic, 3 modes, 2-week battery",Nordic Wholesale | Bulk discount applies 15% | Stock in WH3 Berlin
SA-A-5954,South Africa,Home Appliances,Air Purifier Compact,1857.52,ZAR,"HEPA H13, 3 speeds, 25m² coverage",VIP margin 25% | Backorder until 02/15 | Global Sourcing Co
CD-B-5955,Côte d'Ivoire,Power & Batteries,Portable Power Bank 20K,14374.77,XOF,"20000mAh, dual USB, 18W PD",Stock in WH3 Berlin | Pacific Imports Inc | Margin 22%
KE-C-5956,Kenya,Kitchen Appliances,Smart Kettle Pro,5996.18,KES,"1.7L, 3000W, boil-dry protection, LED display",Acme Electronics Ltd | Target margin 18% | Stock in WH3 Berlin
NE-D-5957,Netherlands,Kitchen Appliances,Coffee Maker Drip,35.19,EUR,"12-cup, programmable, thermal carafe",Target margin 18% | Backorder until 02/15 | Africa Direct Trading
CD-E-5958,Côte d'Ivoire,Solar & Power,Solar Inverter TS-9000-X,726795.43,XOF,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Stock in WH3 Berlin | Africa Direct Trading | Bulk discount applies 15%
CD-F-5959,Côte d'Ivoire,Wearables,Fitness Tracker Band,19355.44,XOF,"Steps, sleep, HR, 14-day battery",Low stock alert | VIP margin 25% | Africa Direct Trading
UK-G-5960,United Kingdom,Home Appliances,Air Purifier Compact,79.15,GBP,"HEPA H13, 3 speeds, 25m² coverage",Backorder until 02/15 | Target margin 18% | Global Sourcing Co
UK-H-5961,United Kingdom,Computing,"Tablet 10""",174.81,GBP,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Backorder until 02/15 | VIP margin 25% | Global Sourcing Co
US-I-5962,United States,Kitchen Appliances,Smart Kettle Pro,49.91,USD,"1.7L, 3000W, boil-dry protection, LED display",Fulfilled from NL depot | Acme Electronics Ltd | Margin 22%
NI-J-5963,Nigeria,Kitchen Appliances,Smart Kettle Pro,77643.69,NGN,"1.7L, 3000W, boil-dry protection, LED display",Margin 22% | Africa Direct Trading | Fulfilled from NL depot
GH-K-5964,Ghana,Computing,Mechanical Keyboard,1015.46,GHS,"Cherry MX, RGB, wired, UK layout",Promo margin 12% | Fulfilled from NL depot | Global Sourcing Co
FR-L-5965,France,Kitchen Appliances,Coffee Maker Drip,34.99,EUR,"12-cup, programmable, thermal carafe",Backorder until 02/15 | EuroTech Suppliers | Bulk discount applies 15%
SA-M-5966,South Africa,Audio,Wireless Bluetooth Earbuds,692.58,ZAR,"ANC, 24h battery, IPX5, USB-C",Low stock alert | EuroTech Suppliers | Target margin 18%
GE-N-5967,Germany,Solar & Power,Solar Inverter TS-9000-X,1057.46,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Promo margin 12% | Acme Electronics Ltd | Stock in WH3 Berlin
NE-O-5968,Netherlands,Solar & Power,Solar Inverter TS-9000-X,1229.79,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",EuroTech Suppliers | Target margin 18% | Backorder until 02/15
FR-P-5969,France,Kitchen Appliances,Coffee Maker Drip,38.59,EUR,"12-cup, programmable, thermal carafe",Promo margin 12% | Pacific Imports Inc | Low stock alert
US-Q-5970,United States,Audio,Bluetooth Speaker,52.17,USD,"20W, waterproof IPX7, 15h playback",Africa Direct Trading | Bulk discount applies 15% | Backorder until 02/15
UK-R-5971,United Kingdom,Home Appliances,Electric Fan Tower,44.29,GBP,"Oscillating, 3 speeds, remote, timer",Backorder until 02/15 | Promo margin 12% | Africa Direct Trading
CA-S-5972,Canada,Computing,Mechanical Keyboard,114.42,CAD,"Cherry MX, RGB, wired, UK layout",Warehouse A-12 | Bulk discount applies 15% | Nordic Wholesale
UK-T-5973,United Kingdom,Lighting,LED Desk Lamp,23.36,GBP,"Dimmable, USB port, 5 brightness levels",Stock in WH3 Berlin | Target margin 18% | Acme Electronics Ltd
NE-U-5974,Netherlands,Solar & Power,Solar Inverter TS-9000-X,1144.73,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Warehouse A-12 | Target margin 18% | Nordic Wholesale
US-V-5975,United States,Audio,Bluetooth Speaker,46.65,USD,"20W, waterproof IPX7, 15h playback",Nordic Wholesale | VIP margin 25% | Low stock alert
CD-W-5976,Côte d'Ivoire,Computing,Mechanical Keyboard,43624.41,XOF,"Cherry MX, RGB, wired, UK layout",Stock in WH3 Berlin | Acme Electronics Ltd | Promo margin 12%
FR-X-5977,France,Audio,Bluetooth Speaker,48.04,EUR,"20W, waterproof IPX7, 15h playback",EuroTech Suppliers | VIP margin 25% | Low stock alert
UK-Y-5978,United Kingdom,Lighting,LED Desk Lamp,24.06,GBP,"Dimmable, USB port, 5 brightness levels",Warehouse A-12 | VIP margin 25% | EuroTech Suppliers
KE-Z-5979,Kenya,Computing,Webcam HD Pro,7985.23,KES,"1080p 60fps, built-in mic, auto-focus",Fulfilled from NL depot | EuroTech Suppliers | Margin 22%
FR-A-5980,France,Kitchen Appliances,Coffee Maker Drip,37.8,EUR,"12-cup, programmable, thermal carafe",Target margin 18% | Africa Direct Trading | Backorder until 02/15
GE-B-5981,Germany,Kitchen Appliances,Smart Kettle Pro,42.22,EUR,"1.7L, 3000W, boil-dry protection, LED display",Nordic Wholesale | Warehouse A-12 | Margin 22%
SA-C-5982,South Africa,Computing,Webcam HD Pro,1039.7,ZAR,"1080p 60fps, built-in mic, auto-focus",Acme Electronics Ltd | Warehouse A-12 | Promo margin 12%
UK-D-5983,United Kingdom,Audio,Bluetooth Speaker,42.29,GBP,"20W, waterproof IPX7, 15h playback",EuroTech Suppliers | Stock in WH3 Berlin | Bulk discount applies 15%
KE-E-5984,Kenya,Kitchen Appliances,Coffee Maker Drip,5136.02,KES,"12-cup, programmable, thermal carafe",Target margin 18% | Africa Direct Trading | Warehouse A-12
NI-F-5985,Nigeria,Kitchen Appliances,Coffee Maker Drip,67534.08,NGN,"12-cup, programmable, thermal carafe",Nordic Wholesale | VIP margin 25% | Low stock alert
NI-G-5986,Nigeria,Power & Batteries,Portable Power Bank 20K,37640.07,NGN,"20000mAh, dual USB, 18W PD",Acme Electronics Ltd | Target margin 18% | Backorder until 02/15
NE-H-5987,Netherlands,Home Appliances,Air Purifier Compact,86.59,EUR,"HEPA H13, 3 speeds, 25m² coverage",Bulk discount applies 15% | Global Sourcing Co | Backorder until 02/15
CA-I-5988,Canada,Wearables,Fitness Tracker Band,43.51,CAD,"Steps, sleep, HR, 14-day battery",Acme Electronics Ltd | Stock in WH3 Berlin | Target margin 18%
CD-J-5989,Côte d'Ivoire,Home Appliances,Air Purifier Compact,54309.07,XOF,"HEPA H13, 3 speeds, 25m² coverage",Africa Direct Trading | Stock in WH3 Berlin | Margin 22%
CA-K-5990,Canada,TV & Display,LED TV 55 inch,583.35,CAD,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Stock in WH3 Berlin | VIP margin 25% | Pacific Imports Inc
KE-L-5991,Kenya,Lighting,LED Desk Lamp,3829.01,KES,"Dimmable, USB port, 5 brightness levels",Warehouse A-12 | VIP margin 25% | Pacific Imports Inc
UK-M-5992,United Kingdom,Wearables,Fitness Tracker Band,26.09,GBP,"Steps, sleep, HR, 14-day battery",Nordic Wholesale | Backorder until 02/15 | Promo margin 12%
CD-N-5993,Côte d'Ivoire,Audio,Wireless Bluetooth Earbuds,23719.02,XOF,"ANC, 24h battery, IPX5, USB-C",Low stock alert | Bulk discount applies 15% | Global Sourcing Co
NI-O-5994,Nigeria,Computing,"Tablet 10""",298944.53,NGN,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Pacific Imports Inc | Low stock alert | Margin 22%
UK-P-5995,United Kingdom,Audio,Bluetooth Speaker,37.27,GBP,"20W, waterproof IPX7, 15h playback",Margin 22% | Warehouse A-12 | Acme Electronics Ltd
CD-Q-5996,Côte d'Ivoire,Kitchen Appliances,Coffee Maker Drip,25761.75,XOF,"12-cup, programmable, thermal carafe",VIP margin 25% | Global Sourcing Co | Fulfilled from NL depot
CD-R-5997,Côte d'Ivoire,Computing,Webcam HD Pro,37651.7,XOF,"1080p 60fps, built-in mic, auto-focus",Target margin 18% | Acme Electronics Ltd | Stock in WH3 Berlin
UK-S-5998,United Kingdom,TV & Display,LED TV 55 inch,339.5,GBP,"55"" FHD LED, Smart TV, 3x HDMI, USB, built-in WiFi",Stock in WH3 Berlin | VIP margin 25% | Africa Direct Trading
UK-T-5999,United Kingdom,Solar & Power,Solar Inverter TS-9000-X,1031.61,GBP,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Nordic Wholesale | Warehouse A-12 | Bulk discount applies 15%
UK-U-6000,United Kingdom,Lighting,LED Desk Lamp,21.62,GBP,"Dimmable, USB port, 5 brightness levels",Warehouse A-12 | Nordic Wholesale | Bulk discount applies 15%
FR-V-6001,France,Computing,"Tablet 10""",196.79,EUR,"128GB, 10.1"" FHD, 4GB RAM, WiFi",Stock in WH3 Berlin | Target margin 18% | Pacific Imports Inc
FR-W-6002,France,Computing,Webcam HD Pro,57.13,EUR,"1080p 60fps, built-in mic, auto-focus",Bulk discount applies 15% | Low stock alert | Acme Electronics Ltd
GE-X-6003,Germany,Audio,Wireless Bluetooth Earbuds,31.53,EUR,"ANC, 24h battery, IPX5, USB-C",Stock in WH3 Berlin | EuroTech Suppliers | Bulk discount applies 15%
NE-Y-6004,Netherlands,Solar & Power,Solar Inverter TS-9000-X,1112.02,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Acme Electronics Ltd | Stock in WH3 Berlin | Bulk discount applies 15%
US-Z-6005,United States,Wearables,Fitness Tracker Band,33.05,USD,"Steps, sleep, HR, 14-day battery",Backorder until 02/15 | EuroTech Suppliers | Promo margin 12%
GH-A-6006,Ghana,Home Appliances,Air Purifier Compact,1149.02,GHS,"HEPA H13, 3 speeds, 25m² coverage",Low stock alert | Acme Electronics Ltd | Bulk discount applies 15%
CD-B-6007,Côte d'Ivoire,Kitchen Appliances,Coffee Maker Drip,23407.38,XOF,"12-cup, programmable, thermal carafe",Acme Electronics Ltd | Warehouse A-12 | Promo margin 12%
UK-C-6008,United Kingdom,Wearables,Smart Watch Sport,71.71,GBP,"GPS, heart rate, 5ATM, 7-day battery",EuroTech Suppliers | Warehouse A-12 | Bulk discount applies 15%
GE-D-6009,Germany,Solar & Power,Solar Inverter TS-9000-X,1078.17,EUR,"5kW capacity, IP65 rated, 10-year warranty, MPPT tracking",Low stock alert | Acme Electronics Ltd | Bulk discount applies 15%
